"gene_id","gene_name","ARID2KO1","ARID2KO2","ARID2KO3","ARID2KO4","ARID2NT1","ARID2NT2","ARID2NT3","ARID2NT4"
"ENSG00000013374.16","NUB1",682,985,1133,1022.999,1181.998,945.999,758,1167
"ENSG00000013375.16","PGM3",1590.999,2223.944,2090,2169.999,2690.999,2630.999,1965.001,2897
"ENSG00000013392.8","RWDD2A",113,178,185,174,233,139,132,245
"ENSG00000013441.16","CLK1",1170,1466.999,1715.999,1576,2095,1548,1201,2011
"ENSG00000013503.10","POLR3B",486,627,740,634,1230,785.999,676,1279
"ENSG00000013523.11","ANGEL1",281.533,334.926,370.782,342.789,354.302,316.559,322.033,337.563
"ENSG00000013561.18","RNF14",1238,1637.001,1685.999,1579,1907.001,1559.992,1205.995,1887
"ENSG00000013563.14","DNASE1L1",248,332,425.999,376.001,313.001,225,223,302
"ENSG00000013573.17","DDX11",1879.826,1979.421,2676.273,2319.423,1954.348,2351.838,2715.742,1944.086
"ENSG00000013583.10","HEBP1",309.999,491,491,453,487,549,470,449.999
"ENSG00000013588.9","GPRC5A",11386.999,14274.001,17307.001,15407,10389.999,9038,8453,10728
"ENSG00000013619.14","MAMLD1",184.001,293,399,302,444.999,253.001,271,460.001
"ENSG00000013725.14","CD6",0,0,0,2,0,0,0,1
"ENSG00000013810.20","TACC3",2062.999,2582.001,3102,2590.736,3143,2416,2681,3200.999
"ENSG00000014123.10","UFL1",657,1054,1037,1123,1146,1391,1049,1277
"ENSG00000014138.9","POLA2",483.679,601.639,711.54,659.703,735.423,736.309,777.707,783.34
"ENSG00000014164.7","ZC3H3",236,255,338,248,326,241,282,297
"ENSG00000014216.16","CAPN1",1190,1475.001,1682,1278,2010.001,1118.002,1268,1701
"ENSG00000014257.16","ACP3",0,0,0,0,1,0,0,0
"ENSG00000014641.21","MDH1",2477,3535,3642.999,3988,3883,4206,3300.999,3854.999
"ENSG00000014824.14","SLC30A9",1514,2510,2792.001,2648.999,2829,2678,2105.001,3125
"ENSG00000014914.21","MTMR11",184,204,262,173,345,198,263.999,360
"ENSG00000014919.13","COX15",900.845,1254,1404.293,1397.473,1472.422,1359,1194.951,1561.523
"ENSG00000015133.19","CCDC88C",6,2,1,0,33,32,24,28
"ENSG00000015153.15","YAF2",268,498,448,506,655,512.999,313.001,697
"ENSG00000015171.20","ZMYND11",1259,1969,2109,2085.001,3475.999,2471,1998,3735
"ENSG00000015285.11","WAS",9,12,8,0,17,11,7,12
"ENSG00000015413.9","DPEP1",0,0,0,0,0,0,0,0
"ENSG00000015475.19","BID",120,186,259.156,260.001,860.999,484,452.999,840.999
"ENSG00000015479.20","MATR3",7895.963,12344.379,13414.467,12552.874,18597.672,13957.649,11609.104,19232.713
"ENSG00000015520.15","NPC1L1",5,4,6,5,7,4,3,7
"ENSG00000015532.10","XYLT2",541,702,892.999,619.999,795,436.999,647,732
"ENSG00000015568.13","RGPD5",42.265,89.122,70.729,161.803,83.21,81.639,182.082,113.896
"ENSG00000015592.16","STMN4",0,2,0,0,0,2,0,0
"ENSG00000015676.18","NUDCD3",1499.001,2032.001,2486.001,2196,2646.999,2045,2116,2532
"ENSG00000016082.15","ISL1",45,80,79,82,75,98,78,67
"ENSG00000016391.11","CHDH",1,1,0,0,3,1,1,1
"ENSG00000016402.13","IL20RA",0,0,0,0,0,0,0,0
"ENSG00000016490.16","CLCA1",0,2,0,0,1,0,1,0
"ENSG00000016602.9","CLCA4",0,0,0,1,0,0,1,3
"ENSG00000016864.18","GLT8D1",1277,1752,1982.999,1811.001,1676.999,1535,1377.001,1748
"ENSG00000017260.20","ATP2C1",3933.002,5972.998,6461,5782,6741,5983,4908.998,7297.001
"ENSG00000017427.17","IGF1",0,0,0,0,0,0,0,0
"ENSG00000017483.15","SLC38A5",7,5,2,0,0,0,1,5
"ENSG00000017797.13","RALBP1",1451.961,2253,2445.999,2081,2967,2324.999,2036.999,3236
"ENSG00000018189.13","RUFY3",532.999,621.999,704,731.001,830,561,508,1053
"ENSG00000018236.15","CNTN1",101,163,356.001,339,827,337.001,272,877.001
"ENSG00000018280.17","SLC11A1",2,1,1,1,1,0,0,4.999
"ENSG00000018408.15","WWTR1",5944.001,9405,13258.999,12999.999,6189.001,6198,5619,6848.001
"ENSG00000018510.17","AGPS",2783,4152,4419,4831,4088,4327.999,3356,4735
"ENSG00000018607.7","ZNF806",0,0,0,0,0,0,0,0
"ENSG00000018610.15","CXorf56",384.817,562.943,599.906,581.148,781.527,592.636,563.145,813.746
"ENSG00000018625.15","ATP1A2",0,0,0,1,1,0,0,0
"ENSG00000018699.13","TTC27",766.999,1017,986.001,893.001,1196,1171.001,891,1248
"ENSG00000018869.17","ZNF582",0,0,1,0,0,0,0,0
"ENSG00000019102.12","VSIG2",0,0,1,0,0,0,0,0
"ENSG00000019144.19","PHLDB1",585.999,774.999,1078.001,756.999,956,581,737,866
"ENSG00000019169.10","MARCO",0,0,0,0,0,0,0,0
"ENSG00000019186.10","CYP24A1",2,0,1,0,6,1,0,1
"ENSG00000019485.13","PRDM11",144,210.001,198,168,208,166,201.999,183
"ENSG00000019505.8","SYT13",0,0,1,0,5,0,0,1
"ENSG00000019549.13","SNAI2",1346.999,1957.999,1825.999,1791.001,2208,1082,801,2111
"ENSG00000019582.15","CD74",16666,22270.999,30805.999,26201.001,8620.001,7641.001,8768,7817.001
"ENSG00000019991.18","HGF",0,0,0,0,0,0,0,0
"ENSG00000019995.6","ZRANB1",967.637,1442,1360.173,1465.587,1713.966,1505.59,1197.324,1716.592
"ENSG00000020129.16","NCDN",725,866.001,1068,931,1230.001,653,805,1010.999
"ENSG00000020181.18","ADGRA2",191.269,295,591,478,509,217,258,460
"ENSG00000020219.9","CCT8L1P",0,0,0,0,0,0,0,0
"ENSG00000020256.20","ZFP64",451,606.999,611.999,512,668,640,659.999,668
"ENSG00000020426.11","MNAT1",681.001,1012.001,1050,1027,1255,1190,842,1227
"ENSG00000020577.14","SAMD4A",1183.999,1418,1316,1247,2623,1551,1444,2673.999
"ENSG00000020633.19","RUNX3",540,690,913,729,372,425,403,390
"ENSG00000020922.13","MRE11",737.001,1020,1148.937,1145.083,1227,1328.553,1076.001,1498.999
"ENSG00000021300.14","PLEKHB1",149,198.999,338,264,297,194,196,293.001
"ENSG00000021355.13","SERPINB1",411,642,895,836.001,759,583,483,773.001
"ENSG00000021461.17","CYP3A43",0,0,0,0,0,0,0,0
"ENSG00000021488.13","SLC7A9",1,0,1,0,1,0,1,1
"ENSG00000021574.13","SPAST",924.999,1428,1361.001,1442.001,1271.001,1439,941.001,1381
"ENSG00000021645.20","NRXN3",19,35.001,26,29,92.999,100,53.001,85.001
"ENSG00000021762.20","OSBPL5",97.999,142,248,213,132,95.001,134.999,140
"ENSG00000021776.11","AQR",2521,3915,3955,4106.999,4515,4233,3494,5007
"ENSG00000021826.17","CPS1",433,581,829.001,736,958.999,653.999,608,1072.002
"ENSG00000021852.13","C8B",0,0,0,0,0,0,0,0
"ENSG00000022267.19","FHL1",15,28,2,13,184,33,30,161.999
"ENSG00000022277.13","RTF2",2076.999,2912.999,2606,2175.001,3349.987,2925.966,2556.973,3333.001
"ENSG00000022355.18","GABRA1",0,0,10,18,15,3,3,10
"ENSG00000022556.16","NLRP2",0,0,0,0,1,0,0,0
"ENSG00000022567.10","SLC45A4",376,424.999,393,372,391,371.001,378,378.999
"ENSG00000022840.16","RNF10",1557,2195.998,2378.001,2026.001,3288.001,1887.999,1820.999,3495.001
"ENSG00000022976.15","ZNF839",309,395.001,472,456,378.999,392.001,381.591,404.999
"ENSG00000023041.11","ZDHHC6",964,1267,1350.001,1382,2217,1745.001,1385,2332
"ENSG00000023171.18","GRAMD1B",130,191.002,50,45,200.999,53,73,212
"ENSG00000023191.17","RNH1",1306.999,1726.999,2128.001,1711,2356,1402.001,1728,1904
"ENSG00000023228.14","NDUFS1",2949.753,4212.76,4729.305,4654.997,5671.416,4686,4124.408,6151.306
"ENSG00000023287.13","RB1CC1",2919,4405,4773,4760.998,5013,4891,3788.999,5481.001
"ENSG00000023318.8","ERP44",1158,1767,2361,2029,2493,2175,1566,2317
"ENSG00000023330.15","ALAS1",789,1049,1152.999,1075,1573,969.001,1020,1648.001
"ENSG00000023445.16","BIRC3",412,571,418,397,1282,638.999,498,1364
"ENSG00000023516.9","AKAP11",2779,4173,4395,4793,3689,4531,3362,4427
"ENSG00000023572.10","GLRX2",797,1222,1041,1189,2184,1589,1197,2303
"ENSG00000023608.5","SNAPC1",788.042,1092.898,915.147,767.864,1797.559,1742.622,1115.453,1935.433
"ENSG00000023697.13","DERA",327.999,560.001,522,550,515,669,532,462.001
"ENSG00000023734.11","STRAP",5500.998,8695.999,7922.999,7929.999,8872,10507,8455,9111.999
"ENSG00000023839.12","ABCC2",38,46,33,43,63,44,48,60
"ENSG00000023892.11","DEF6",0,1,3,1,1,0,0,3
"ENSG00000023902.14","PLEKHO1",186.998,260.999,273,244.001,634.001,329.999,338.001,590
"ENSG00000023909.10","GCLM",640,1059,937,914,1511,1320.999,991,1647
"ENSG00000024048.11","UBR2",1056,1567,1601,1666,1630,1343,1203,1793
"ENSG00000024422.12","EHD2",1792,2394,3177,2541,4828,1542,1832,4362.999
"ENSG00000024526.17","DEPDC1",3334.953,4918.799,5402.748,5760.874,7606.742,6558.182,4217.714,7960.409
"ENSG00000024862.18","CCDC28A",253,398,493,426,394,327,351,443
"ENSG00000025039.15","RRAGD",144,221,170,167.999,500.001,675,474,529
"ENSG00000025156.13","HSF2",319,534,579,656,609,678,548,701.984
"ENSG00000025293.17","PHF20",1276,1901,1718.998,1533,2354.999,2091.001,1862.001,2481
"ENSG00000025423.11","HSD17B6",1,4,8,5,7,1,3,6
"ENSG00000025434.19","NR1H3",11,21.999,40,35.999,20,16,16,22
"ENSG00000025708.14","TYMP",5,3,5,6,17.996,0,6,13.993
"ENSG00000025770.19","NCAPH2",848.001,978.001,1216.001,977,1275,890.154,1045.926,1196.001
"ENSG00000025772.8","TOMM34",1682,2303,2350,2134,4405,3148,2738,4330
"ENSG00000025796.14","SEC63",2117.108,3084.236,3247.69,3182.001,3698.756,4318.72,3491.12,4277
"ENSG00000025800.14","KPNA6",2070.63,2804.74,3172.223,3113.999,3734.429,3160.692,2778.026,3959.101
"ENSG00000026025.16","VIM",63204.997,91682.998,102275.998,92775,205734.995,110399.999,99080.722,205272.997
"ENSG00000026036.22","RTEL1-TNFRSF6B",121.179,138.13,153.45,159.283,114.04,97.882,231.201,147.3
"ENSG00000026103.22","FAS",131,191,220.001,231.999,267,207.509,119.999,265.001
"ENSG00000026297.16","RNASET2",71.999,122.73,150,107,127,101.999,105.603,108.844
"ENSG00000026508.20","CD44",27933.998,39960.997,37645.001,36790.001,48051.997,37817.001,27878,49542.002
"ENSG00000026559.14","KCNG1",334.001,395,629.557,541,1120.001,584.999,873,961.001
"ENSG00000026652.15","AGPAT4",212.999,273.001,419,384.999,567.999,234,277,549
"ENSG00000026751.17","SLAMF7",262,305.001,116,101,497,641.001,459,447.001
"ENSG00000026950.17","BTN3A1",781.571,1057.313,1261.223,1093.833,765.981,430.403,484.235,756.312
"ENSG00000027001.10","MIPEP",278,414,393,391,389.001,471,375,377
"ENSG00000027075.15","PRKCH",237,289.608,378,308.998,299.999,193.999,200,303.999
"ENSG00000027644.5","INSRR",0,0,0,0,0,0,0,0
"ENSG00000027697.15","IFNGR1",312.999,467.999,544,496,556,537,401.001,598.999
"ENSG00000027847.14","B4GALT7",184,254,259,235.001,279,222,248,255
"ENSG00000027869.12","SH2D2A",22,22,6,10,15,28,25,13
"ENSG00000028116.18","VRK2",470.999,732,763,748.001,821,806.158,637.001,865
"ENSG00000028137.19","TNFRSF1B",0,0,1,0,2,1,0,1
"ENSG00000028203.18","VEZT",949.998,1482,1518.002,1580.999,1934.999,1519.999,1173.001,2139.998
"ENSG00000028277.21","POU2F2",653.999,976,803,705.999,1516.999,755,881.001,1453.001
"ENSG00000028310.18","BRD9",1688.999,2066.74,2314.52,2131.007,3104.256,1836.964,2215.001,3170.378
"ENSG00000028528.15","SNX1",2498,3286.001,3762,3574.999,3175,2776.001,2723,3536
"ENSG00000028839.10","TBPL1",494.999,783,718,766,946,891,645,841
"ENSG00000029153.14","ARNTL2",3241.889,4723.882,3896,3836.792,6900.923,5831,4667.593,7578.608
"ENSG00000029363.17","BCLAF1",8065.001,12418.308,12994.342,13241.325,15075.273,15106.975,11489.467,17132.611
"ENSG00000029364.12","SLC39A9",2960.001,4167,4878,4823.999,3834.002,4198,3254,4175
"ENSG00000029534.21","ANK1",4,6,16,14,5,4,5,2
"ENSG00000029559.7","IBSP",0,0,0,0,0,0,0,0
"ENSG00000029639.11","TFB1M",340.33,466.583,456.765,498.228,630.243,571.515,461.903,665.149
"ENSG00000029725.17","RABEP1",1711,2559.993,2779.001,2636.985,3536.001,3241.995,2550,4007.93
"ENSG00000029993.15","HMGB3",1380.001,2247.916,2250,1981,3024.934,2655.96,2362,3296.905
"ENSG00000030066.13","NUP160",2701.001,3391,4568,4388.999,3621.001,3877,3330.999,3886.999
"ENSG00000030110.13","BAK1",804.094,1096.777,1094,869.639,1472,864,937.45,1150.671
"ENSG00000030304.14","MUSK",0,0,0,0,0,0,0,0
"ENSG00000030419.16","IKZF2",126,156,174,218.001,164,180,86,214
"ENSG00000030582.18","GRN",1255.001,1516.999,1972,1388.999,2255.999,1060,1278.999,1998.001
"ENSG00000031003.10","FAM13B",930,1287,1317,1448.999,1687.999,1399,1048,1800
"ENSG00000031081.11","ARHGAP31",429,608,760,676,1082,732,700,1126
"ENSG00000031691.7","CENPQ",275,441,381,445,601,616,415,639
"ENSG00000031698.13","SARS1",1456,1990,2222.001,1664,3344.001,2424,2935.999,3254.001
"ENSG00000031823.14","RANBP3",1047,1423.001,1749,1551,1799.001,1547,1373.998,1674.003
"ENSG00000032219.19","ARID4A",425,589.999,679.999,638,763,519.999,473.001,946.001
"ENSG00000032389.13","EIPR1",497,655,720,625.001,791,679,714,787.001
"ENSG00000032444.17","PNPLA6",1068.517,1245,1496.874,1105,1907.001,920.001,1221,1630
"ENSG00000032742.18","IFT88",194,300,340.001,302,253,381.999,336,295.001
"ENSG00000033011.13","ALG1",365.975,395.975,413.951,367.444,588.962,397.999,443.983,538.993
"ENSG00000033030.15","ZCCHC8",588,833.002,898,836,1402,1144,957.999,1521
"ENSG00000033050.9","ABCF2",916.251,1261.47,1389.339,1263.103,1839.24,1238.783,1222.615,1753.136
"ENSG00000033100.16","CHPF2",469,555,629,498,629,426,514.698,597
"ENSG00000033122.21","LRRC7",7,3,15,13,8,10,11.001,10
"ENSG00000033170.17","FUT8",1401,2046,1850,1735,2180,1422,1258,2315.001
"ENSG00000033178.13","UBA6",2620,3704,3752.002,3992,4920,4818,3542.001,5451.001
"ENSG00000033327.13","GAB2",256,362,541,398,734,403,423,734
"ENSG00000033627.17","ATP6V0A1",903.001,926.001,1208,1167.161,895.001,724,773.002,945.001
"ENSG00000033800.14","PIAS1",1034.001,1429,1679.001,1680,1872.897,1733.999,1348,2107.999
"ENSG00000033867.16","SLC4A7",2619.001,3475.001,3021.999,3285.001,4621,3591,3116.001,5207
"ENSG00000034053.14","APBA2",664.001,909,1022,773,1120.999,828,911.001,1175
"ENSG00000034152.19","MAP2K3",672.001,767.998,750.999,644,1360,765,779,1144
"ENSG00000034239.11","EFCAB1",0,0,0,0,0,0,0,0
"ENSG00000034510.6","TMSB10",5859,8650,9742,8074,17949,10766,11765,15680.995
"ENSG00000034533.12","ASTE1",222.999,311,351.999,347,463,313,279,498
"ENSG00000034677.13","RNF19A",745.001,1041,1263.999,1126.999,1284.001,1030.999,828.999,1430
"ENSG00000034693.15","PEX3",238.979,366,301.982,347.995,424.989,448.922,319.946,439.983
"ENSG00000034713.8","GABARAPL2",1435,2069,2218.999,2108,2045,1977,1639,1806
"ENSG00000034971.17","MYOC",0,0,0,0,0,0,0,0
"ENSG00000035115.22","SH3YL1",52.999,80.999,142.001,137.002,139.001,85,81.999,175.001
"ENSG00000035141.8","FAM136A",2145,3232.996,3430,3243.999,3258.001,3413,2761.001,3153.999
"ENSG00000035403.18","VCL",6764.999,9419.389,10885.638,9579,15174.001,10511.999,9748.999,15572
"ENSG00000035499.13","DEPDC1B",979,1438,1356,1525,1361,1664,1294.001,1593
"ENSG00000035664.11","DAPK2",17,23,34.999,18,9,4,10.001,13
"ENSG00000035681.9","NSMAF",1790,2455.999,2840,2826.001,2920,2908,2505.001,3089.999
"ENSG00000035687.10","ADSS2",1791.95,2672,2773.951,2689.001,4169,3955,3013,4529.968
"ENSG00000035720.8","STAP1",0,0,0,0,0,0,0,1
"ENSG00000035862.12","TIMP2",9595.001,13298.053,18004.335,16154,16472.001,13255,11758,16592.279
"ENSG00000035928.16","RFC1",2115.999,3091.999,3408,3390.001,3780.001,3817.001,2893.999,4059
"ENSG00000036054.13","TBC1D23",1534,2280.999,2292.001,2334,3120.999,2593.001,1994.999,3458
"ENSG00000036257.13","CUL3",2800.001,4142,4073.001,4049.999,5005.999,4742,3646,5562.002
"ENSG00000036448.10","MYOM2",3,6,10,9,3,15,14,2
"ENSG00000036473.8","OTC",0,0,0,0,0,0,0,0
"ENSG00000036530.9","CYP46A1",1,1,4,7,1,4,2,1
"ENSG00000036549.13","ZZZ3",3361,4966.999,5226.998,5194,7207.999,5835.001,4104,8187
"ENSG00000036565.15","SLC18A1",0,0,0,0,0,0,0,0
"ENSG00000036672.16","USP2",7,10,3,1,3,7,19,5
"ENSG00000036828.17","CASR",0,1,1,0,0,0,1.023,0
"ENSG00000037042.9","TUBG2",132.122,127.277,216.403,162.003,168.701,86.523,128.922,131.481
"ENSG00000037241.7","RPL26L1",551.003,897.698,894.569,805.001,964.334,834.857,756.172,930.999
"ENSG00000037280.16","FLT4",6,13,35.001,24,1,15.001,36.999,1
"ENSG00000037474.15","NSUN2",4278,6583.001,6404,6203.002,9456.999,6977.999,6257.999,9722.999
"ENSG00000037637.11","FBXO42",344,561,610,505,618,458,427,644.999
"ENSG00000037749.12","MFAP3",1279,1635,1896.001,1886,1845.118,1868.001,1353,1958
"ENSG00000037757.14","MRI1",532,666.999,721,726,756,602,607,755
"ENSG00000037897.17","METTL1",221.997,307,279,265,499,333,303,445.999
"ENSG00000037965.6","HOXC8",106,170,192,211,260,167,153,238
"ENSG00000038002.9","AGA",333,500.001,451,410,511,704,532,497.999
"ENSG00000038210.14","PI4K2B",616,892,1098,1039,1306,1367,1011,1470
"ENSG00000038219.13","BOD1L1",2873,4072,4950.001,4697.999,5348.999,4106.001,3857,6408
"ENSG00000038274.17","MAT2B",1259.999,1859,1925,2086,2167,2204,1796.999,2254.001
"ENSG00000038295.8","TLL1",1,3,1,3,3,2,2,0
"ENSG00000038358.15","EDC4",1868.439,2204.298,2613.557,2133.399,2819.55,2098.251,2497.194,2756.92
"ENSG00000038382.20","TRIO",9352.002,11368.001,12661.999,11651,20705,12736,12400.999,21935.002
"ENSG00000038427.16","VCAN",3504,4697,9076.001,8939,13684,8211.001,7651.001,15458
"ENSG00000038532.16","CLEC16A",562.001,766,833,718,983,686,710.001,956
"ENSG00000038945.15","MSR1",0,0,0,0,8,0,1,3
"ENSG00000039068.19","CDH1",1,3,0,0,2,0,0,0
"ENSG00000039123.16","MTREX",3335.001,4896,4936,4913,5418,5626.999,4607.001,5855.999
"ENSG00000039139.9","DNAH5",49,63,97,90,310,88,102,311
"ENSG00000039319.17","ZFYVE16",1350,1818,1851,1958.001,2290,2222.966,1759,2659
"ENSG00000039523.20","RIPOR1",1247,1515.002,1901,1517,2052,1514,1969.001,1940.001
"ENSG00000039537.14","C6",0,0,0,0,0,0,0,0
"ENSG00000039560.14","RAI14",3551,5532.001,5601,5438.001,7219.001,5714,4538,8165
"ENSG00000039600.11","SOX30",0,2,2,0,0,0,0,2
"ENSG00000039650.12","PNKP",739,741,996,846.998,773,704.001,976.002,747.999
"ENSG00000039987.7","BEST2",0,3,0,3,2,3,1,0
"ENSG00000040199.18","PHLPP2",598,814,932,798.999,1278.999,1133,897.001,1402
"ENSG00000040275.17","SPDL1",1625,2400.999,2680.999,2599.002,4142,3987.001,2769.999,4542
"ENSG00000040341.18","STAU2",744.627,1175.085,1391.146,1328.394,1331.763,1398.716,1115.452,1503.529
"ENSG00000040487.13","SLC66A1",66,119,93.001,88,119,100.999,102,98.001
"ENSG00000040531.16","CTNS",128,185.001,146.999,137,285,188.999,162.999,287.001
"ENSG00000040608.14","RTN4R",3,2,1,2,26,5,11,17
"ENSG00000040633.13","PHF23",796,1184.999,1393.001,1109,1334.001,943,910,1257.001
"ENSG00000040731.10","CDH10",6,13,10,12,8,20,20,8
"ENSG00000040933.16","INPP4A",472,709.999,826,741.999,1004,826.999,731,1062.001
"ENSG00000041353.10","RAB27B",366,593,393,389,856,605,395,963
"ENSG00000041357.16","PSMA4",3445,5187.999,4983.999,4916,5299,5481,4308.001,5562
"ENSG00000041515.16","MYO16",1,4,6,7,7,6,1,1
"ENSG00000041802.11","LSG1",1833.999,2659.999,2715,2602.999,3398.999,2557,2341,3559.999
"ENSG00000041880.14","PARP3",337,430.999,496.999,425,558,335.001,373.001,513
"ENSG00000041982.16","TNC",9692,12831,18928.001,15472.998,42822.999,13506,15645,42703
"ENSG00000041988.15","THAP3",148.015,165.969,231.905,192.985,244.943,117.978,143,181.975
"ENSG00000042062.13","RIPOR3",0,0,1,0,0,0,0,0
"ENSG00000042088.14","TDP1",957,1330.001,1430.997,1339.999,1726,1316,1232,1753.001
"ENSG00000042286.15","AIFM2",417,583.001,668.001,509,717,509.999,587.001,704.999
"ENSG00000042304.12","C2orf83",0,0,0,0,0,0,0,0
"ENSG00000042317.17","SPATA7",84,89.001,124,113,112,86.001,88,142.999
"ENSG00000042429.12","MED17",517.999,756,828,784.999,1074.999,931.997,780,1082.248
"ENSG00000042445.14","RETSAT",918,1178.001,1569,1260,1562,1247,1120.999,1540
"ENSG00000042493.16","CAPG",2,9,10,2,12,20,39,12.001
"ENSG00000042753.12","AP2S1",2224,2996,3381,3063.998,3056,2590,2885,2502
"ENSG00000042781.14","USH2A",1,0,2,1,3,5,0,5
"ENSG00000042813.8","ZPBP",0,0,0,0,0,0,0,0
"ENSG00000042832.12","TG",1,2,4,18,2,3,2,4
"ENSG00000042980.13","ADAM28",3,3,2,1,4,0,2,3
"ENSG00000043039.7","BARX2",1,1,2,1,2,0,1,1
"ENSG00000043093.15","DCUN1D1",1772.979,2846,2797,3047,2817,2840,2019.421,3173.999
"ENSG00000043143.20","JADE2",1275.001,1706.999,1975.001,1615.001,1146.001,929.999,915,1090.999
"ENSG00000043355.12","ZIC2",135,172,163,178,230,301,229,220
"ENSG00000043462.13","LCP2",0,0,0,0,0,0,0,2
"ENSG00000043514.17","TRIT1",347,518,561,484.999,588,487,454,550.002
"ENSG00000043591.6","ADRB1",3,1,3,0,12,3,6,14
"ENSG00000044012.4","GUCA2B",0,0,0,0,0,0,0,0
"ENSG00000044090.10","CUL7",649.013,689.414,913.163,768,721.999,407.825,588.007,714.004
"ENSG00000044115.21","CTNNA1",10246,15273.001,21872.999,19631.999,16588,12816.002,12294,17312.002
"ENSG00000044446.12","PHKA2",450,555.999,647.001,591.999,644,550,574.001,655
"ENSG00000044459.15","CNTLN",598,865.995,1012.994,978,1053,848,633.994,1115.999
"ENSG00000044524.11","EPHA3",24,18,20,42,37,34,23,34
"ENSG00000044574.8","HSPA5",16933.141,25231.202,30971.335,26511.851,30405.606,25265.514,21351.771,32067.729
"ENSG00000046604.13","DSG2",2827,4086,3528,3580,4860,5352,3866,5434
"ENSG00000046647.13","GEMIN8",27,49.999,76,61.001,78,57,46,95
"ENSG00000046651.15","OFD1",518,790,807.001,623,733,742.001,687.999,893
"ENSG00000046653.15","GPM6B",67,83,55,63,396,296,247.999,430
"ENSG00000046774.10","MAGEC2",0,0,0,0,0,0,0,1
"ENSG00000046889.19","PREX2",15,33,66,63,6,29,30,6
"ENSG00000047056.16","WDR37",568.998,714,746,752,1303.999,641.001,622.001,1388.001
"ENSG00000047188.16","YTHDC2",1323.002,1823,1962,1987.999,2073,1953.999,1695,2295
"ENSG00000047230.15","CTPS2",389.999,557.999,570,588,775,620,594.001,788
"ENSG00000047249.18","ATP6V1H",456,612,723,652,826.001,560,549.999,846
"ENSG00000047315.17","POLR2B",3210,4475,5156,5110.999,6134,5661.002,4351.002,6504.001
"ENSG00000047346.12","FAM214A",419.001,553,710.998,745,555.001,356,352,630
"ENSG00000047365.12","ARAP2",392,523,605,595,442,604,395,529
"ENSG00000047410.14","TPR",4367.999,5890,6666.999,6009,7050,9237,8408.998,8539
"ENSG00000047457.14","CP",1,1,0,1,0,0,1,3
"ENSG00000047578.13","KATNIP",376.999,453,513.999,464.999,578,363,402,540.001
"ENSG00000047579.20","DTNBP1",179,285,315.999,256,360,333,310,345
"ENSG00000047597.7","XK",130,213,234,220,232,404,260,254
"ENSG00000047617.15","ANO2",3,0,5,2,8,7,1,2
"ENSG00000047621.12","C12orf4",904.463,1310,1398.473,1511.306,1509.945,1701.116,1207.499,1597.759
"ENSG00000047634.15","SCML1",749.92,1096.231,1102.851,1158,1557.311,1857.726,1263.289,1735.652
"ENSG00000047644.19","WWC3",663,905,1264,1036,1403,1051,1055,1484
"ENSG00000047648.23","ARHGAP6",3,3,10,12,31,31,27,31
"ENSG00000047662.5","FAM184B",12,7.521,11.025,22.171,17.021,14.03,18,11
"ENSG00000047849.21","MAP4",7813.001,11188.001,14120.001,12251.001,16139.002,11018,10881,16655
"ENSG00000047932.14","GOPC",1088,1597,1883,1859,2038,1969,1386,2223.003
"ENSG00000047936.11","ROS1",7,4,2,3,9,8,2,17.173
"ENSG00000048028.11","USP28",281,448,578.999,532.999,572.999,501,366,553.999
